87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG80.PA6,80,6,944,"For terrestrial ecosystems, the most important direct drivers of change in ecosystem services in the past 50 years, in the aggregate, have been land cover change (in particular, conversion to cropland) and the application of new technologies (which have contributed significantly to the increased supply of services such as food, timber, and fiber) (CWG, S7.2.5, SG8.ES). In 9 of the 14 terrestrial biomes examined in the MA, between one half and one fifth of the area has been transformed, largely to croplands (C4.ES). Only biomes relatively unsuited to crop plants, such as deserts, boreal forests, and tundra, have remained largely untransformed by human action. Both land cover changes and the management practices and technologies used on lands may cause major changes in ecosystem services. New technologies have resulted in significant increases in the supply of some ecosystem services, such as through increases in agricultural yield. In the case of cereals, for example, from the mid-1980s to the late 1990s the global area under cereals fell by around 0.3% a year, while yields increased by about 1.2% a year (C26.4.1)."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG80.PA8,80,8,882,"For marine ecosystems and their services, the most important direct driver of change in the past 50 years, in the aggregate, has been fishing (C18). At the beginning of the twenty-first century, the biological capability of commercially exploited fish stocks was probably at a historical low. FAO estimates that about half of the commercially exploited wild marine fish stocks for which information is available are fully exploited and offer no scope for increased catches, and a further quarter are over exploited. (C8.2.2). As noted in Key Question 1, fishing pressure is so strong in some marine systems that the biomass of some targeted species, especially larger fishes, and those caught incidentally has been reduced to one tenth of levels prior to the onset of industrial fishing (C18.ES). Fishing has had a particularly significant impact in coastal areas but is now also affecting the open oceans."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG80.PA9,80,9,1289,"For freshwater ecosystems and their services, depending on the region, the most important direct drivers of change in the past 50 years include modification of water regimes, invasive species, and pollution, particularly high levels of nutrient loading. It is speculated that 50% of inland water ecosystems (excluding large lakes and closed seas) were converted during the twentieth century (C20.ES). Massive changes have been made in water regimes: in Asia, 78% of the total reservoir volume was constructed in the last decade, and in South America almost 60% of all reservoirs have been built since the 1980s (C20.4.2). The introduction of non-native invasive species is one of the major causes of species extinction in freshwater systems. While the presence of nutrients such as phosphorus and nitrogen is necessary for biological systems, high levels of nutrient loading cause significant eutrophication of water bodies and contribute to high levels of nitrate in drinking water in some locations. (The nutrient load refers to the total amount of nitrogen or phosphorus entering the water during a given time.) Non-point pollution sources such as storm water runoff in urban areas, poor or nonexistent sanitation facilities in rural areas, and the flushing of livestock manure by rainfall and snowmelt are also causes of contamination (C20.4.5). Pollution from point sources such as mining has had devastating local and regional impacts on the biota of inland waters."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG81.PA3,81,3,1009,"The cell color indicates impact of each driver on biodiversity in each type of ecosystem over the past 50100 years. High impact means that over the last century the particular driver has significantly altered biodiversity in that biome; low impact indicates that it has had little influence on biodiversity in the biome. The arrows indicate the trend in the driver. Horizontal arrows indicate a continuation of the current level of impact; diagonal and vertical arrows indicate progressively increasing trends in impact. Thus for example, if an ecosystem had experienced a very high impact of a particular driver in the past century (such as the impact of invasive species on islands), a horizontal arrow indicates that this very high impact is likely to continue. This Figure is based on expert opinion consistent with and based on the analysis of drivers of change in the various chapters of the assessment report of the MA Condition and Trends Working Group. The Figure presents global impacts and trends that may be different from those in specific regions."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG82.PA2,82,2,948,"Coastal ecosystems are affected by multiple direct drivers. Fishing pressures in coastal ecosystems are compounded by a wide array of other drivers, including land-, river-, and oceanbased pollution, habitat loss, invasive species, and nutrient loading. Although human activities have increased sediment flows in rivers by about 20%, reservoirs and water diversions prevent about 30% of sediments from reaching the oceans, resulting in a net reduction of 10% in the sediment delivery to estuaries, which are key nursery areas and fishing grounds (C19.ES). Approximately 17% of the world lives within the boundaries of the MA coastal system (up to an elevation of 50 meters above sea level and no further than 100 kilometers from a coast), and approximately 40% live in the full area within 50 kilometers of a coast. And the absolute number is increasing through a combination of in-migration, high reproduction rates, and tourism (C.SDM). Demand on coastal space for shipping, waste disposal, military and security uses, recreation, and aquaculture is increasing."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG82.PA3,82,3,600,"The greatest threat to coastal systems is the developmentrelated conversion of coastal habitats such as forests, wetlands, and coral reefs through coastal urban sprawl, resort and port development, aquaculture, and industrialization. Dredging, reclamation and destructive fishing also account for widespread, effectively irreversible destruction. Shore protection structures and engineering works (beach armoring, causeways, bridges, and so on), by changing coastal dynamics, have impacts extending beyond their direct footprints. Nitrogen loading to the coastal zone has increased by about 80% worldwide and has driven coral reef community shifts (C.SDM)."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG82.PA4,82,4,420,"Over the past four decades, excessive nutrient loading has emerged as one of the most important direct drivers of ecosystem change in terrestrial, freshwater, and marine ecosystems. (See Table 4.1.) While the introduction of nutrients into ecosystems can have both beneficial effects (such as increased crop productivity) and adverse effects (such as eutrophication of inland and coastal waters), the beneficial effects will eventually reach a plateau as more nutrients are added (that is, additional inputs will not lead to further increases in crop yield), while the harmful effects will continue to grow."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG82.PA5,82,5,580,"Synthetic production of nitrogen fertilizer has been an important driver for the remarkable increase in food production that has occurred during the past 50 years (S7.3.2). World consumption of nitrogenous fertilizers grew nearly eightfold between 1960 and 2003, from 10.8 million tons to 85.1 million tons. As much as 50% of the nitrogen fertilizer applied may be lost to the environment, depending on how well the application is managed. Since excessive nutrient loading is largely the result of applying more nutrients than crops can use, it harms both farm incomes and the environment (S7.3.2)."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG82.PA6,82,6,716,"Excessive flows of nitrogen contribute to eutrophication of freshwater and coastal marine ecosystems and acidification of freshwater and terrestrial ecosystems (with implications for biodiversity in these ecosystems). To some degree, nitrogen also plays a role in the creation of ground-level ozone (which leads to loss of agricultural and forest productivity), destruction of ozone in the stratosphere (which leads to depletion of the ozone layer and increased UV-B radiation on Earth, causing increased incidence of skin cancer), and climate change. The resulting health effects include the consequences of ozone pollution on asthma and respiratory function, increased allergies and asthma due to increased pollen production, the risk of blue-baby syndrome, increased risk of cancer and other chronic diseases from nitrates in drinking water, and increased risk of a variety of pulmonary and cardiac diseases from production of fine particles in the atmosphere (R9.ES)."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG82.PA8,82,8,585,"Phosphorus application has increased threefold since 1960, with a steady increase until 1990 followed by a leveling off at a level approximately equal to applications in the 1980s. While phosphorus use has increasingly concentrated on phosphorusdeficient soils, the growing phosphorus accumulation in soils contributes to high levels of phosphorus runoff. As with nitrogen loading, the potential consequences include eutrophication of coastal and freshwater ecosystems, which can lead to degraded habitat for fish and decreased quality of water for consumption by humans and livestock."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG82.PA9,82,9,508,"Many ecosystem services are reduced when inland waters and coastal ecosystems become eutrophic. Water from lakes that experience algal blooms is more expensive to purify for drinking or other industrial uses. Eutrophication can reduce or eliminate fish populations. Possibly the most apparent loss in services is the loss of many of the cultural services provided by lakes. Foul odors of rotting algae, slime-covered lakes, and toxic chemicals produced by some blue-green algae during blooms keep people from"
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG82.PA10,82,10,162,Table 4.1. Increase in Nitrogen Fluxes in Rivers to Coastal Oceans due to Human Activities Relative to Fluxes prior to the Industrial and Agricultural Revolutions (R9 Table 9.1)
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG83.PA1,83,1,124,"Ecosystems and Human Well-being: S y n t h e s i s70 swimming, boating, and otherwise enjoying the aesthetic value of lakes (S7.3.2)."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG83.PA3,83,3,1339,"Climate change in the past century has already had a measurable impact on ecosystems. Earths climate system has changed since the preindustrial era, in part due to human activities, and it is projected to continue to change throughout the twenty-first century. During the last 100 years, the global mean surface temperature has increased by about 0.6o Celsius, precipitation patterns have changed spatially and temporally, and global average sea level rose by 0.10.2 meters (S7.ES). Observed changes in climate, especially warmer regional temperatures, have already affected biological systems in many parts of the world. There have been changes in species distributions, population sizes, and the timing of reproduction or migration events, as well as an increase in the frequency of pest and disease outbreaks, especially in forested systems. The growing season in Europe has lengthened over the last 30 years (R13.1.3). Although it is not possible to determine whether the extreme temperatures were a result of human-induced climate change, many coral reefs have undergone major, although often partially reversible, bleaching episodes when sea surface temperatures have increased during one month by 0.51o Celsius above the average of the hottest months. Extensive coral mortality has occurred with observed local increases in temperature of 3o Celsius (R13.1.3)."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG84.PA2,84,2,113,The MA developed four global scenarios to explore plausible futures for ecosystems and human well-being. (See Box
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG84.PA3,84,3,2267,"5.1.) The scenarios were developed with a focus on conditions in 2050, although they include some information through the end of the century. They explored two global development paths, one in which the world becomes increasingly globalized and the other in which it becomes increasingly regionalized, as well as two different approaches to ecosystem management, one in which actions are reactive and most problems are addressed only after they become obvious and the other in which ecosystem management is proactive and policies deliberately seek to maintain ecosystem services for the long term:  Global Orchestration: This scenario depicts a globally connected society that focuses on global trade and economic liberalization and takes a reactive approach to ecosystem problems but that also takes strong steps to reduce poverty and inequality and to invest in public goods such as infrastructure and education. Economic growth is the highest of the four scenarios, while this scenario is assumed to have the lowest population in 2050.  Order from Strength: This scenario represents a regionalized and fragmented world that is concerned with security and protection, emphasizes primarily regional markets, pays little attention to public goods, and takes a reactive approach to ecosystem problems. Economic growth rates are the lowest of the scenarios (particularly low in developing countries) and decrease with time, while population growth is the highest.  Adapting Mosaic: In this scenario, regional watershed-scale ecosystems are the focus of political and economic activity. Local institutions are strengthened and local ecosystem management strategies are common; societies develop a strongly proactive approach to the management of ecosystems. Economic growth rates are somewhat low initially but increase with time, and the population in 2050 is nearly as high as in Order from Strength.  TechnoGarden: This scenario depicts a globally connected world relying strongly on environmentally sound technology, using highly managed, often engineered, ecosystems to deliver ecosystem services, and taking a proactive approach to the management of ecosystems in an effort to avoid problems. Economic growth is relatively high and accelerates, while population in 2050 is in the mid-range of the scenarios."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG84.PA8,84,8,766,"The scenarios are not predictions; instead, they were developed to explore the unpredictable and uncontrollable features of change in ecosystem services and a number of socioeconomic factors. No scenario represents business as usual, although all begin from current conditions and trends. The future will represent a mix of approaches and consequences described in the scenarios, as well as events and innovations that have not yet been imagined. No scenario is likely to match the future as it actually occurs. These four scenarios were not designed to explore the entire range of possible futures for ecosystem servicesother scenarios could be developed with either more optimistic or more pessimistic outcomes for ecosystems, their services, and human well-being."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG84.PA10,84,10,698,"The scenarios were developed using both quantitative models and qualitative analysis. For some drivers (such as land use change and carbon emissions) and some ecosystem services (such as water withdrawals and food production), quantitative projections were calculated using established, peer-reviewed global models. Other drivers (such as economic growth and rates of technological change), ecosystem services (particularly supporting and cultural services such as soil formation and recreational opportunities), and human well-being indicators (such as human health and social relations) were estimated qualitatively. In general, the quantitative models used for these scenarios addressed incremental changes but failed to address thresholds, risk of extreme events, or impacts of large, extremely costly, or irreversible changes in ecosystem services. These phenomena were addressed qualitatively, by considering the risks and impacts of large but unpredictable ecosystem changes in each scenario."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG85.PA2,85,2,1034,"Global Orchestration The Global Orchestration scenario depicts a globally connected society in which policy reforms that focus on global trade and economic liberalization are used to reshape economies and governance, emphasizing the creation of markets that allow equitable participation and provide equitable access to goods and services. These policies, in combination with large investments in global public health and the improvement of education worldwide, generally succeed in promoting economic expansion and lifting many people out of poverty into an expanding global middle class. Supranational institutions in this globalized scenario are well placed to deal with global environmental problems such as climate change and fisheries decline. However, the reactive approach to ecosystem management makes people vulnerable to surprises arising from delayed action. While the focus is on improving the well-being of all people, environmental problems that threaten human well-being are only considered after they become apparent."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG85.PA3,85,3,694,"Growing economies, expansion of education, and growth of the middle class lead to demands for cleaner cities, less pollution, and a more beautiful environment. Rising income levels bring about changes in global consumption patterns, boosting demand for ecosystem services, including agricultural products such as meat, fish, and vegetables. Growing demand for these services leads to declines in other ones, as forests are converted into cropped area and pasture and the services they formerly provided decline. The problems related to increasing food production, such as loss of wildlands, are not apparent to most people who live in urban areas. They therefore receive only limited attention."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG85.PA5,85,5,907,"Global economic expansion expropriates or degrades many of the ecosystem services poor people once depended on for survival. While economic growth more than compensates for these losses in some regions by increasing the ability to find substitutes for particular ecosystem services, in many other places, it does not. An increasing number of people are affected by the loss of basic ecosystem services essential for human life. While risks seem manageable in some places, in other places there are sudden, unexpected losses as ecosystems cross thresholds and degrade irreversibly. Loss of potable water supplies, crop failures, floods, species invasions, and outbreaks of environmental pathogens increase in frequency. The expansion of abrupt, unpredictable changes in ecosystems, many with harmful effects on increasingly large numbers of people, is the key challenge facing managers of ecosystem services."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG85.PA6,85,6,785,"Order from Strength The Order from Strength scenario represents a regionalized and fragmented world that is concerned with security and protection, emphasizes primarily regional markets, and pays little attention to common goods. Nations see looking after their own interests as the best defense against economic insecurity, and the movement of goods, people, and information is strongly regulated and policed. The role of government expands as oil compa- nies, water utilities, and other strategic businesses are either nationalized or subjected to more state oversight. Trade is restricted, large amounts of money are invested in security systems, and technological change slows due to restrictions on the flow of goods and information. Regionalization exacerbates global inequality."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG85.PA8,85,8,657,"Treaties on global climate change, international fisheries, and trade in endangered species are only weakly and haphazardly implemented, resulting in degradation of the global commons. Local problems often go unresolved, but major problems are sometimes handled by rapid disaster relief to at least temporarily resolve the immediate crisis. Many powerful countries cope with local problems by shifting burdens to other, less powerful ones, increasing the gap between rich and poor. In particular, natural resourceintensive industries are moved from wealthier nations to poorer, less powerful ones. Inequality increases considerably within countries as well."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG85.PA9,85,9,650,"Ecosystem services become more vulnerable, fragile, and variable in Order from Strength. For example, parks and reserves exist within fixed boundaries, but climate changes around them, leading to the unintended extirpation of many species. Conditions for crops are often suboptimal, and the ability of societies to import alternative foods is diminished by trade barriers. As a result, there are frequent shortages of food and water, particularly in poor regions. Low levels of trade tend to restrict the number of invasions by exotic species; ecosystems are less resilient, however, and invaders are therefore more often successful when they arrive."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG85.PA10,85,10,548,"Adapting Mosaic In the Adapting Mosaic scenario, regional watershed-scale ecosystems are the focus of political and economic activity. This scenario sees the rise of local ecosystem management strategies and the strengthening of local institutions. Investments in human and social capital are geared toward improving knowledge about ecosystem functioning and management, which results in a better understanding of resilience, fragility, and local flexibility of ecosystems. There is optimism that we can learn, but humility about preparing for sur-"
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG86.PA1,86,1,128,Ecosystems and Human Well-being: S y n t h e s i s 73 prises and about our ability to know everything about managing ecosystems.
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG86.PA3,86,3,668,"There is also great variation among nations and regions in styles of governance, including management of ecosystem services. Some regions explore actively adaptive management, investigating alternatives through experimentation. Others use bureaucratically rigid methods to optimize ecosystem performance. Great diversity exists in the outcome of these approaches: some areas thrive, while others develop severe inequality or experience ecological degradation. Initially, trade barriers for goods and products are increased, but barriers for information nearly disappear (for those who are motivated to use them) due to improving communication technologies and rapidly decreasing costs of access to information."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG86.PA4,86,4,980,"Eventually, the focus on local governance leads to failures in managing the global commons. Problems like climate change, marine fisheries, and pollution grow worse, and global environmental problems intensify. Communities slowly realize that they cannot manage their local areas because global and regional problems are infringing on them, and they begin to develop networks among communities, regions, and even nations to better manage the global commons. Solutions that were effective locally are adopted among networks. These networks of regional successes are especially common in situations where there are mutually beneficial opportunities for coordination, such as along river valleys. Sharing good solutions and discarding poor ones eventually improves approaches to a variety of social and environmental problems, ranging from urban poverty to agricultural water pollution. As more knowledge is collected from successes and failures, provision of many services improves."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG86.PA6,86,6,1238,"TechnoGarden The TechnoGarden scenario depicts a globally connected world relying strongly on technology and highly managed, often engineered ecosystems to deliver ecosystem services. Overall efficiency of ecosystem service provision improves, but it is shadowed by the risks inherent in large-scale humanmade solutions and rigid control of ecosystems. Technology and market-oriented institutional reform are used to achieve solutions to environmental problems. These solutions are designed to benefit both the economy and the environment. These changes co-develop with the expansion of property rights to ecosystem services, such as requiring people to pay for pollution they create or paying people for providing key ecosystem services through actions such as preservation of key watersheds. Interest in maintaining, and even increasing, the economic value of these property rights, combined with an interest in learning and information, leads to a flowering of ecological engineering approaches for managing ecosystem services. Investment in green technology is accompanied by a significant focus on economic development and education, improving peoples lives and helping them understand how ecosystems make their livelihoods possible."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG86.PA8,86,8,815,"A variety of problems in global agriculture are addressed by focusing on the multifunctional aspects of agriculture and a global reduction of agricultural subsidies and trade barriers. Recognition of the role of agricultural diversification encourages farms to produce a variety of ecological services rather than simply maximizing food production. The combination of these movements stimulates the growth of new markets for ecosystem services, such as tradable nutrient runoff permits, and the development of technology for increasingly sophisticated ecosystem management. Gradually, environmental entrepreneurship expands as new property rights and technologies co-evolve to stimulate the growth of companies and cooperatives providing reliable ecosystem services to cities, towns, and individual property owners."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG86.PA9,86,9,1485,"Innovative capacity expands quickly in developing nations. The reliable provision of ecosystem services as a component of economic growth, together with enhanced uptake of technology due to rising income levels, lifts many of the worlds poor into a global middle class. Elements of human well-being associated with social relations decline in this scenario due to great loss of local culture, customs, and traditional knowledge and the weakening of civil society institutions as an increasing share of interactions take place over the Internet. While the provision of basic ecosystem services improves the well-being of the worlds poor, the reliability of the services, especially in urban areas, become more critical and is increasingly difficult to ensure. Not every problem has succumbed to technological innovation. Reliance on technological solutions sometimes creates new problems and vulnerabilities. In some cases, societies seem to be barely ahead of the next threat to ecosystem services. In such cases new problems often seem to emerge from the last solution, and the costs of managing the environment are continually rising. Environmental breakdowns that affect large numbers of people become more common. Sometimes new problems seem to emerge faster than solutions. The challenge for the future is to learn how to organize socioecological systems so that ecosystem services are maintained without taxing societys ability to implement solutions to novel, emergent problems."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG87.PA2,87,2,457,"Projected Changes in Indirect and Direct Drivers under MA Scenarios In the four MA scenarios, during the first half of the twentyfirst century the array of both indirect and direct drivers affecting ecosystems and their services is projected to remain largely the same as over the last half-century, but the relative importance of different drivers will begin to change. Some factors (such as global population growth) will begin to decline in importance and others (distribution of people, climate change, and changes to nutrient cycles) will gain more importance. (See Tables 5.1, 5.2, and 5.3.)"
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG87.PA3,87,3,2991,"Statements of certainty associated with findings related to the MA scenarios are conditional statements; they refer to level of certainty or uncertainty in the particular projection should that scenario and its associated changes in drivers unfold. They do not indicate the likelihood that any particular scenario and its associated projection will come to pass. With that caveat in mind, the four MA scenarios describe these changes between 2000 and 2050 (or in some cases 2100):  Population is projected to grow to 8.19.6 billion in 2050 (medium to high certainty) and to 6.810.5 billion in 2100, depending on the scenario (S7.2.1). (See Figure 5.1.) The rate of global population growth has already peaked, at 2.1% per year in the late 1960s, and had fallen to 1.35% per year in 2000, when global population reached 6 billion (S7.ES). Population growth over the next several decades is expected to be concentrated in the poorest, urban communities in sub-Saharan Africa, South Asia, and the Middle East (S7.ES).  Per capita income is projected to increase twoto fourfold, depending on the scenario (low to medium certainty) (S7.2.2). Gross world product is projected to increase roughly three to sixfold in the different scenarios. Increasing income leads to increasing per capita consumption in most parts of the world for most resources and it changes the structure of consumption. For example, diets tend to become higher in animal protein as income rises.  Land use change (primarily the continuing expansion of agriculture) is projected to continue to be a major direct driver of change in terrestrial and freshwater ecosystems (medium to high certainty) (S9.ES). At the global level and across all scenarios, land use change is projected to remain the dominant driver of biodiversity change in terrestrial ecosystems, consistent with the pattern over the past 50 years, followed by changes in climate and nitrogen deposition (S10.ES). However, other direct drivers may be more important than land use change in particular biomes. For example, climate change is likely to be the dominant driver of biodiversity change in tundra and deserts. Species invasions and water extraction are important drivers for freshwater ecosystems.  Nutrient loading is projected to become an increasingly severe problem, particularly in developing countries. Nutrient loading already has major adverse effects on freshwater ecosystems and coastal regions in both industrial and developing countries. These impacts include toxic algae blooms, other human health problems, fish kills, and damage to habitats such as coral reefs. Three out of the four MA scenarios project that the global flux of nitrogen to coastal ecosystems will increase by 1020% by 2030 (medium certainty) (S9.3.7.2). (See Figure 5.2.) River nitrogen will not change in most industrial countries, while a 20 30% increase is projected for developing countries, particularly in Asia.  Climate change and its impacts (such as sea level rise) are projected to have an increasing effect on biodiversity and ecosystem services (medium certainty) (S9.ES). Under the four MA scenarios, global temperature is expected to increase significantly1.5 2.0o Celsius above preindustrial level in 2050 and 2.03.5o Celsius above it in 2100, depending on the scenario and using (continued on page 78)"
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG88.PA16,88,16,214,20202050: 4.3% per year becomes more equal high medium medium in general; high for environmental technology strong proactive high fertility level; high mortality levels until 2010 then medium by 2050; low migration
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG88.PA24,88,24,104,2050 population: 9.5 billion similar to Order from Strength but with increasing growth rates toward 2050
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG88.PA31,88,31,294,"20202050: 3.5% per year similar to today, then becomes more equal begins like Order from Strength, then increases in tempo begins like Order from Strength, then increases in tempo medium-low weak  focus on local environment proactive  learning high fertility and mortality levels (especially in developing countries); low migration"
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG88.PA44,88,44,182,20202050: 20202050: 1.4% per year 2.3% per year similar to today medium low medium low low weak  international competition reactive high migration; low fertility and mortality levels
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG89.PA5,89,5,255,"Energy-intensive market liberalization; selects least-cost options; rapid technology change no economic growth leads to sustainable development global forest loss until 2025 slightly below historic rate, stabilizes after 2025; ~10% increase in arable land"
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG89.PA11,89,11,338,"2.0oC in 2050 and 3.5oC in 2100 above preindustrial increase in N transport in rivers regionalized assumptions focus on domestic energy resources no national-level policies; conservation; reserves, parks global forest loss faster than historic rate until 2025; near current rate after 2025; ~20% increase in arable land compared with 2000"
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG89.PA17,89,17,115,CO2: 15.4 GtC-eq CH4: 3.3 GtC-eq N2O: 1.1 GtC-eq other GHG: 0.5 GtC-eq both SO2 and NOx emissions increase globally
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG89.PA19,89,19,326,"1.7oC in 2050 and 3.3oC in 2100 above preindustrial increase in N transport in rivers regionalized assumptions some preference for clean energy resources no local-regional comanagement; common-property institutions global forest loss until 2025 slightly below historic rate, stabilizes after 2025; ~10% increase in arable land"
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG89.PA27,89,27,454,"1.9oC in 2050 and 2.8oC in 2100 above preindustrial increase in N transport in rivers high level of energy efficiency; saturation in energy use preference for renewable energy resources and rapid technology change yes, aims at stabilization of CO2 equivalent concentration at 550 ppmv green-technology; eco-efficiency; tradable ecological property rights net increase in forest cover globally until 2025; slow loss after 2025; ~9% increase in arable land"
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG89.PA33,89,33,112,CO2: 4.7 GtC-eq CH4: 1.6 GtC-eq N2O: 0.6 GtC-eq other GHG: 0.2 GtC-eq strong reductions in SO2 and NOx emissions
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG89.PA48,89,48,164,Indirect Drivers (continued) a These categories refer to the countries at the beginning of the scenario; some countries may change categories during the course of the 50 years.
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG90.PA5,90,5,197,Provisioning Industrial Developing Industrial Developing Industrial Developing Industrial Developing Services Countriesa Countriesa Countriesa Countriesa Countriesa Countriesa Countriesa Countriesa
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG90.PA29,90,29,945,"Note: For provisioning services, we define enhancement to mean increased production of the service through changes in area over which the service is provided (e.g., spread of agriculture) or increased production per unit area. We judge the production to be degraded if the current use exceeds sustainable levels. For regulating services, enhancement refers to a change in the service that leads to greater benefits for people (e.g., the service of disease regulation could be improved by eradication of a vector known to transmit a disease to people). Degradation of regulating services means a reduction in the benefits obtained from the service, either through a change in the service (e.g., mangrove loss reducing the storm protection benefits of an ecosystem) or through human pressures on the service exceeding its limits (e.g., excessive pollution exceeding the capability of ecosystems to maintain water quality). For cultural services, degradation refers to a change in the ecosystem features that decreases the cultural (recreational, aesthetic, spiritual, etc.) benefits provided by the ecosystem, while enhancement refers to a change that increases them. a These categories refer to the countries at the beginning of the scenario; some countries may change categories during the course of the 50 years."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG91.PA1,91,1,1255,"Ecosystems and Human Well-being: S y n t h e s i s78 a median estimate for climate sensitivity (2.5oC for a doubling of the CO2 concentration) (medium certainty). The IPCC reported a range of temperature increase for the scenarios used in the Third Assessment Report of 2.06.4o Celsius compared with preindustrial levels, with about half of this range attributable to the differences in scenarios and the other half to differences in climate models. The smaller, somewhat lower, range of the MA scenarios is thus partly a result of using only one climate model (and one estimate of climate sensitivity) but also the result of including climate policy responses in some scenarios as well as differences in assumptions for economic and population growth. The scenarios project an increase in global average precipitation (medium certainty), but some areas will become more arid while others will become more moist. Climate change will directly alter ecosystem services, for example, by causing changes in the productivity and growing zones of cultivated and noncultivated vegetation. It is also projected to change the frequency of extreme events, with associated risks to ecosystem services. Finally, it is projected to indirectly affect ecosystem services in many ways, such as by causing sea level to rise, which threatens mangroves and other vegetation that now protect shorelines."
87e000d4892891ac6592c38b8751ddb706d59a980b2e3e12258eda66f4b0a7cc.PG91.PA3,91,3,701,"Climate change is projected to further adversely affect key development challenges, including providing clean water, energy services, and food; maintaining a healthy environment; and conserving ecological systems, their biodiversity, and their associated ecological goods and services (R13.1.3).  Climate change is projected to exacerbate the loss of biodi- versity and increase the risk of extinction for many species, especially those already at risk due to factors such as low population numbers, restricted or patchy habitats, and limited climatic ranges (medium to high certainty).  Water availability and quality are projected to decrease in many arid and semiarid regions (high certainty).  The risk of floods and droughts is projected to increase (high certainty)."
